 lorenz attractor:
 -8.537210464 -8.228103638 27.464454651
 -8.529482841 -8.218963623 27.456970215
 -8.521719933 -8.209995270 27.449182510
 -8.513926506 -8.201205254 27.441095352
 -8.506108284 -8.192598343 27.432716370
 -8.498270988 -8.184180260 27.424049377
 -8.490418434 -8.175956726 27.415100098
 -8.482557297 -8.167931557 27.405876160
 -8.474691391 -8.160111427 27.396383286
 -8.466826439 -8.152500153 27.386627197
 -8.458968163 -8.145102501 27.376613617
 -8.451121330 -8.137922287 27.366350174
 -8.443291664 -8.130965233 27.355844498
 -8.435483932 -8.124235153 27.345102310
 -8.427702904 -8.117735863 27.334131241
 -8.419953346 -8.111471176 27.322938919
 -8.412240982 -8.105444908 27.311531067
 -8.404571533 -8.099659920 27.299917221
 -8.396948814 -8.094120979 27.288103104
 -8.389378548 -8.088829994 27.276096344
 -8.381864548 -8.083790779 27.263906479
 -8.374412537 -8.079006195 27.251541138
 -8.367027283 -8.074478149 27.239006042
 -8.359713554 -8.070210457 27.226310730
 -8.352476120 -8.066204071 27.213462830
 -8.345319748 -8.062462807 27.200471878
 -8.338248253 -8.058987617 27.187345505
 -8.331266403 -8.055780411 27.174091339
 -8.324378967 -8.052843094 27.160717010
 -8.317590714 -8.050177574 27.147232056
 -8.310905457 -8.047784805 27.133646011
 -8.304327011 -8.045665741 27.119966507
 -8.297860146 -8.043821335 27.106201172
 -8.291509628 -8.042253494 27.092359543
 -8.285278320 -8.040962219 27.078449249
 -8.279170036 -8.039948463 27.064479828
 -8.273189545 -8.039212227 27.050460815
 -8.267339706 -8.038753510 27.036399841
 -8.261625290 -8.038572311 27.022304535
 -8.256049156 -8.038669586 27.008184433
 -8.250615120 -8.039044380 26.994049072
 -8.245326042 -8.039695740 26.979906082
 -8.240185738 -8.040623665 26.965764999
 -8.235197067 -8.041828156 26.951633453
 -8.230362892 -8.043307304 26.937520981
 -8.225686073 -8.045060158 26.923435211
 -8.221170425 -8.047085762 26.909385681
 -8.216817856 -8.049383163 26.895380020
 -8.212632179 -8.051950455 26.881427765
 -8.208615303 -8.054786682 26.867538452
 -8.204769135 -8.057889938 26.853717804
 -8.201097488 -8.061257362 26.839975357
 -8.197601318 -8.064888000 26.826320648
 -8.194283485 -8.068778992 26.812759399
 -8.191145897 -8.072928429 26.799303055
 -8.188190460 -8.077333450 26.785957336
 -8.185419083 -8.081992149 26.772731781
 -8.182833672 -8.086901665 26.759634018
 -8.180435181 -8.092059135 26.746671677
 -8.178225517 -8.097460747 26.733852386
 -8.176206589 -8.103104591 26.721183777
 -8.174379349 -8.108986855 26.708673477
 -8.172744751 -8.115103722 26.696331024
 -8.171303749 -8.121452332 26.684162140
 -8.170057297 -8.128028870 26.672174454
 -8.169006348 -8.134829521 26.660375595
 -8.168151855 -8.141851425 26.648773193
 -8.167494774 -8.149089813 26.637374878
 -8.167035103 -8.156539917 26.626186371
 -8.166772842 -8.164198875 26.615215302
 -8.166708946 -8.172060966 26.604469299
 -8.166842461 -8.180123329 26.593954086
 -8.167174339 -8.188380241 26.583675385
 -8.167704582 -8.196827888 26.573640823
 -8.168432236 -8.205460548 26.563856125
 -8.169358253 -8.214274406 26.554328918
 -8.170480728 -8.223264694 26.545063019
 -8.171800613 -8.232425690 26.536066055
 -8.173316002 -8.241751671 26.527343750
 -8.175026894 -8.251238823 26.518901825
 -8.176932335 -8.260880470 26.510744095
 -8.179031372 -8.270671844 26.502878189
 -8.181322098 -8.280607224 26.495307922
 -8.183804512 -8.290681839 26.488039017
 -8.186476707 -8.300889015 26.481075287
 -8.189336777 -8.311223030 26.474422455
 -8.192383766 -8.321679115 26.468084335
 -8.195615768 -8.332249641 26.462066650
 -8.199031830 -8.342929840 26.456373215
 -8.202629089 -8.353713036 26.451007843
 -8.206406593 -8.364593506 26.445974350
 -8.210361481 -8.375564575 26.441276550
 -8.214491844 -8.386619568 26.436918259
 -8.218794823 -8.397752762 26.432901382
 -8.223268509 -8.408957481 26.429229736
 -8.227910995 -8.420227051 26.425907135
 -8.232718468 -8.431554794 26.422937393
 -8.237689018 -8.442934990 26.420320511
 -8.242819786 -8.454360008 26.418060303
 -8.248107910 -8.465823174 26.416158676
 -8.253550529 -8.477317810 26.414619446
 -8.259144783 -8.488837242 26.413442612
 -8.264886856 -8.500373840 26.412630081
 -8.270773888 -8.511921883 26.412181854
 -8.276803017 -8.523473740 26.412101746
 -8.282969475 -8.535021782 26.412389755
 -8.289270401 -8.546559334 26.413045883
 -8.295702934 -8.558079720 26.414070129
 -8.302262306 -8.569575310 26.415464401
 -8.308944702 -8.581039429 26.417228699
 -8.315747261 -8.592464447 26.419363022
 -8.322665215 -8.603843689 26.421865463
 -8.329694748 -8.615169525 26.424736023
 -8.336832047 -8.626435280 26.427974701
 -8.344072342 -8.637633324 26.431581497
 -8.351411819 -8.648756981 26.435552597
 -8.358845711 -8.659798622 26.439888000
 -8.366369247 -8.670750618 26.444587708
 -8.373978615 -8.681606293 26.449647903
 -8.381669044 -8.692358971 26.455066681
 -8.389436722 -8.703001022 26.460840225
 -8.397275925 -8.713524818 26.466968536
 -8.405181885 -8.723924637 26.473445892
 -8.413150787 -8.734191895 26.480272293
 -8.421176910 -8.744320869 26.487442017
 -8.429255486 -8.754303932 26.494953156
 -8.437381744 -8.764134407 26.502799988
 -8.445550919 -8.773805618 26.510980606
 -8.453757286 -8.783309937 26.519489288
 -8.461996078 -8.792641640 26.528322220
 -8.470262527 -8.801793098 26.537475586
 -8.478550911 -8.810758591 26.546943665
 -8.486856461 -8.819531441 26.556720734
 -8.495173454 -8.828104973 26.566801071
 -8.503497124 -8.836472511 26.577178955
 -8.511821747 -8.844628334 26.587850571
 -8.520141602 -8.852566719 26.598808289
 -8.528451920 -8.860280991 26.610046387
 -8.536747932 -8.867765427 26.621557236
 -8.545022964 -8.875014305 26.633335114
 -8.553273201 -8.882021904 26.645372391
 -8.561491966 -8.888783455 26.657663345
 -8.569674492 -8.895292282 26.670198441
 -8.577815056 -8.901543617 26.682971954
 -8.585907936 -8.907532692 26.695974350
 -8.593948364 -8.913254738 26.709199905
 -8.601930618 -8.918704033 26.722639084
 -8.609849930 -8.923876762 26.736284256
 -8.617700577 -8.928768158 26.750125885
 -8.625476837 -8.933373451 26.764154434
 -8.633173943 -8.937689781 26.778364182
 -8.640787125 -8.941712379 26.792743683
 -8.648310661 -8.945437431 26.807283401
 -8.655738831 -8.948861122 26.821975708
 -8.663066864 -8.951980591 26.836809158
 -8.670289993 -8.954792976 26.851776123
 -8.677402496 -8.957294464 26.866865158
 -8.684399605 -8.959483147 26.882068634
 -8.691276550 -8.961356163 26.897375107
 -8.698028564 -8.962910652 26.912773132
 -8.704650879 -8.964145660 26.928253174
 -8.711137772 -8.965058327 26.943805695
 -8.717485428 -8.965647697 26.959419250
 -8.723689079 -8.965911865 26.975084305
 -8.729744911 -8.965849876 26.990789413
 -8.735647202 -8.965460777 27.006525040
 -8.741392136 -8.964743614 27.022279739
 -8.746975899 -8.963698387 27.038042068
 -8.752393723 -8.962325096 27.053802490
 -8.757641792 -8.960622787 27.069547653
 -8.762716293 -8.958592415 27.085268021
 -8.767613411 -8.956234932 27.100954056
 -8.772329330 -8.953550339 27.116592407
 -8.776860237 -8.950540543 27.132173538
 -8.781202316 -8.947206497 27.147686005
 -8.785352707 -8.943549156 27.163120270
 -8.789307594 -8.939571381 27.178462982
 -8.793064117 -8.935274124 27.193704605
 -8.796619415 -8.930660248 27.208833694
 -8.799970627 -8.925732613 27.223840714
 -8.803114891 -8.920494080 27.238714218
 -8.806049347 -8.914947510 27.253442764
 -8.808772087 -8.909095764 27.268016815
 -8.811280251 -8.902942657 27.282424927
 -8.813571930 -8.896492004 27.296657562
 -8.815645218 -8.889748573 27.310705185
 -8.817498207 -8.882715225 27.324556351
 -8.819128990 -8.875397682 27.338201523
 -8.820535660 -8.867800713 27.351629257
 -8.821717262 -8.859929085 27.364831924
 -8.822672844 -8.851787567 27.377799988
 -8.823400497 -8.843381882 27.390522003
 -8.823900223 -8.834717751 27.402990341
 -8.824171066 -8.825800896 27.415195465
 -8.824212074 -8.816637039 27.427127838
 -8.824022293 -8.807232857 27.438779831
 -8.823602676 -8.797595024 27.450141907
 -8.822952271 -8.787730217 27.461206436
 -8.822072029 -8.777645111 27.471965790
 -8.820960999 -8.767347336 27.482412338
 -8.819621086 -8.756842613 27.492536545
 -8.818051338 -8.746139526 27.502332687
 -8.816253662 -8.735245705 27.511793137
 -8.814228058 -8.724167824 27.520912170
 -8.811976433 -8.712914467 27.529682159
 -8.809499741 -8.701493263 27.538095474
 -8.806799889 -8.689912796 27.546148300
 -8.803877831 -8.678180695 27.553833008
 -8.800735474 -8.666305542 27.561145782
 -8.797374725 -8.654294968 27.568078995
 -8.793797493 -8.642158508 27.574628830
 -8.790006638 -8.629904747 27.580791473
 -8.786004066 -8.617542267 27.586561203
 -8.781792641 -8.605079651 27.591936111
 -8.777375221 -8.592525482 27.596910477
 -8.772753716 -8.579889297 27.601480484
 -8.767931938 -8.567179680 27.605644226
 -8.762912750 -8.554406166 27.609397888
 -8.757699966 -8.541577339 27.612739563
 -8.752296448 -8.528701782 27.615665436
 -8.746706963 -8.515789986 27.618175507
 -8.740934372 -8.502849579 27.620267868
 -8.734982491 -8.489890099 27.621940613
 -8.728855133 -8.476921082 27.623191833
 -8.722557068 -8.463951111 27.624021530
 -8.716092110 -8.450989723 27.624429703
 -8.709465027 -8.438046455 27.624416351
 -8.702679634 -8.425128937 27.623981476
 -8.695740700 -8.412246704 27.623125076
 -8.688652992 -8.399409294 27.621847153
 -8.681422234 -8.386625290 27.620149612
 -8.674052238 -8.373903275 27.618034363
 -8.666548729 -8.361251831 27.615503311
 -8.658916473 -8.348679543 27.612558365
 -8.651160240 -8.336194992 27.609201431
 -8.643285751 -8.323806763 27.605434418
 -8.635298729 -8.311523438 27.601261139
 -8.627203941 -8.299352646 27.596683502
 -8.619008064 -8.287302971 27.591705322
 -8.610715866 -8.275382042 27.586332321
 -8.602332115 -8.263598442 27.580566406
 -8.593863487 -8.251959801 27.574411392
 -8.585315704 -8.240473747 27.567873001
 -8.576694489 -8.229146957 27.560955048
 -8.568005562 -8.217988014 27.553663254
 -8.559255600 -8.207003593 27.546001434
 -8.550449371 -8.196200371 27.537975311
 -8.541593552 -8.185585976 27.529592514
 -8.532692909 -8.175167084 27.520856857
 -8.523755074 -8.164950371 27.511774063
 -8.514784813 -8.154941559 27.502351761
 -8.505788803 -8.145147324 27.492597580
 -8.496772766 -8.135574341 27.482515335
 -8.487742424 -8.126227379 27.472114563
 -8.478704453 -8.117113113 27.461400986
 -8.469664574 -8.108237267 27.450382233
 -8.460628510 -8.099604607 27.439064026
 -8.451602936 -8.091219902 27.427455902
 -8.442593575 -8.083088875 27.415565491
 -8.433606148 -8.075216293 27.403400421
 -8.424646378 -8.067606926 27.390968323
 -8.415719986 -8.060265541 27.378278732
 -8.406833649 -8.053195000 27.365339279
 -8.397993088 -8.046401024 27.352157593
 -8.389203072 -8.039886475 27.338743210
 -8.380470276 -8.033655167 27.325105667
 -8.371799469 -8.027710915 27.311252594
 -8.363197327 -8.022056580 27.297193527
 -8.354668617 -8.016695976 27.282938004
 -8.346219063 -8.011631012 27.268493652
 -8.337854385 -8.006865501 27.253870010
 -8.329579353 -8.002401352 27.239078522
 -8.321399689 -7.998240948 27.224126816
 -8.313321114 -7.994386196 27.209024429
 -8.305347443 -7.990839481 27.193780899
 -8.297484398 -7.987602234 27.178405762
 -8.289737701 -7.984676361 27.162908554
 -8.282111168 -7.982062817 27.147298813
 -8.274609566 -7.979763031 27.131587982
 -8.267238617 -7.977777958 27.115783691
 -8.260002136 -7.976108551 27.099897385
 -8.252904892 -7.974755287 27.083938599
 -8.245950699 -7.973718643 27.067916870
 -8.239145279 -7.972999096 27.051841736
 -8.232491493 -7.972596645 27.035722733
 -8.225994110 -7.972511292 27.019571304
 -8.219656944 -7.972742558 27.003395081
 -8.213483810 -7.973289967 26.987205505
 -8.207478523 -7.974153042 26.971012115
 -8.201645851 -7.975331306 26.954824448
 -8.195987701 -7.976823330 26.938652039
 -8.190508842 -7.978628159 26.922506332
 -8.185212135 -7.980744839 26.906394958
 -8.180100441 -7.983171463 26.890329361
 -8.175177574 -7.985906601 26.874319077
 -8.170445442 -7.988948345 26.858371735
 -8.165907860 -7.992294788 26.842498779
 -8.161567688 -7.995944023 26.826709747
 -8.157426834 -7.999893665 26.811014175
 -8.153488159 -8.004141808 26.795419693
 -8.149754524 -8.008685112 26.779937744
 -8.146227837 -8.013521194 26.764575958
 -8.142910004 -8.018647194 26.749345779
 -8.139803886 -8.024060249 26.734254837
 -8.136910439 -8.029757500 26.719312668
 -8.134231567 -8.035735130 26.704526901
 -8.131769180 -8.041990280 26.689908981
 -8.129524231 -8.048519135 26.675464630
 -8.127498627 -8.055317879 26.661205292
 -8.125694275 -8.062381744 26.647138596
 -8.124111176 -8.069707870 26.633272171
 -8.122751236 -8.077292442 26.619615555
 -8.121614456 -8.085130692 26.606176376
 -8.120702744 -8.093217850 26.592962265
 -8.120016098 -8.101550102 26.579982758
 -8.119554520 -8.110122681 26.567245483
 -8.119318962 -8.118930817 26.554756165
 -8.119309425 -8.127969742 26.542524338
 -8.119525909 -8.137233734 26.530557632
 -8.119968414 -8.146718979 26.518863678
 -8.120636940 -8.156418800 26.507448196
 -8.121531487 -8.166329384 26.496320724
 -8.122651100 -8.176444054 26.485486984
 -8.123995781 -8.186758041 26.474952698
 -8.125564575 -8.197264671 26.464725494
 -8.127357483 -8.207959175 26.454813004
 -8.129372597 -8.218834877 26.445220947
 -8.131608963 -8.229886055 26.435955048
 -8.134065628 -8.241106987 26.427021027
 -8.136741638 -8.252490997 26.418424606
 -8.139635086 -8.264032364 26.410173416
 -8.142745018 -8.275723457 26.402271271
 -8.146069527 -8.287558556 26.394723892
 -8.149606705 -8.299530983 26.387537003
 -8.153354645 -8.311634064 26.380714417
 -8.157311440 -8.323861122 26.374261856
 -8.161475182 -8.336205482 26.368185043
 -8.165843010 -8.348660469 26.362485886
 -8.170413017 -8.361218452 26.357170105
 -8.175183296 -8.373871803 26.352241516
 -8.180150986 -8.386613846 26.347703934
 -8.185312271 -8.399436951 26.343561172
 -8.190665245 -8.412334442 26.339817047
 -8.196207047 -8.425298691 26.336475372
 -8.201934814 -8.438322067 26.333538055
 -8.207844734 -8.451396942 26.331007004
 -8.213933945 -8.464515686 26.328886032
 -8.220198631 -8.477670670 26.327177048
 -8.226634979 -8.490854263 26.325881958
 -8.233240128 -8.504057884 26.325004578
 -8.240010262 -8.517273903 26.324544907
 -8.246941566 -8.530494690 26.324504852
 -8.254030228 -8.543712616 26.324884415
 -8.261272430 -8.556919098 26.325685501
 -8.268663406 -8.570106506 26.326908112
 -8.276199341 -8.583267212 26.328554153
 -8.283876419 -8.596391678 26.330621719
 -8.291688919 -8.609473228 26.333112717
 -8.299633980 -8.622503281 26.336027145
 -8.307705879 -8.635473251 26.339363098
 -8.315899849 -8.648374557 26.343120575
 -8.324212074 -8.661199570 26.347297668
 -8.332636833 -8.673940659 26.351892471
 -8.341169357 -8.686588287 26.356904984
 -8.349804878 -8.699134827 26.362333298
 -8.358537674 -8.711572647 26.368175507
 -8.367363930 -8.723893166 26.374427795
 -8.376276970 -8.736087799 26.381088257
 -8.385272026 -8.748148918 26.388154984
 -8.394344330 -8.760067940 26.395622253
 -8.403487206 -8.771837234 26.403488159
 -8.412695885 -8.783448219 26.411750793
 -8.421964645 -8.794893265 26.420404434
 -8.431287766 -8.806164742 26.429443359
 -8.440659523 -8.817254066 26.438865662
 -8.450074196 -8.828153610 26.448665619
 -8.459526062 -8.838855743 26.458837509
 -8.469009399 -8.849352837 26.469377518
 -8.478517532 -8.859636307 26.480278015
 -8.488045692 -8.869699478 26.491535187
 -8.497587204 -8.879534721 26.503141403
 -8.507136345 -8.889135361 26.515090942
 -8.516686440 -8.898493767 26.527376175
 -8.526231766 -8.907602310 26.539991379
 -8.535765648 -8.916454315 26.552928925
 -8.545283318 -8.925043106 26.566181183
 -8.554777145 -8.933361053 26.579740524
 -8.564241409 -8.941402435 26.593599319
 -8.573670387 -8.949160576 26.607749939
 -8.583057404 -8.956629753 26.622182846
 -8.592396736 -8.963803291 26.636890411
 -8.601681709 -8.970674515 26.651863098
 -8.610906601 -8.977238655 26.667091370
 -8.620064735 -8.983489037 26.682565689
 -8.629150391 -8.989420891 26.698278427
 -8.638156891 -8.995029449 26.714218140
 -8.647078514 -9.000308990 26.730375290
 -8.655909538 -9.005254745 26.746738434
 -8.664643288 -9.009861946 26.763298035
 -8.673274040 -9.014125824 26.780044556
 -8.681795120 -9.018042564 26.796966553
 -8.690201759 -9.021608353 26.814052582
 -8.698487282 -9.024819374 26.831291199
 -8.706645966 -9.027672768 26.848670959
 -8.714672089 -9.030163765 26.866182327
 -8.722558975 -9.032290459 26.883811951
 -8.730301857 -9.034049988 26.901548386
 -8.737895966 -9.035439491 26.919380188
 -8.745334625 -9.036457062 26.937294006
 -8.752613068 -9.037099838 26.955278397
 -8.759725571 -9.037366867 26.973321915
 -8.766666412 -9.037257195 26.991411209
 -8.773430824 -9.036768913 27.009534836
 -8.780014038 -9.035901070 27.027679443
 -8.786411285 -9.034653664 27.045833588
 -8.792617798 -9.033026695 27.063983917
 -8.798627853 -9.031019211 27.082117081
 -8.804437637 -9.028632164 27.100221634
 -8.810042381 -9.025865555 27.118284225
 -8.815438271 -9.022720337 27.136291504
 -8.820620537 -9.019198418 27.154230118
 -8.825585365 -9.015300751 27.172088623
 -8.830327988 -9.011029243 27.189853668
 -8.834845543 -9.006386757 27.207513809
 -8.839134216 -9.001374245 27.225055695
 -8.843190193 -8.995995522 27.242465973
 -8.847010612 -8.990253448 27.259733200
 -8.850591660 -8.984150887 27.276844025
 -8.853930473 -8.977691650 27.293785095
 -8.857024193 -8.970879555 27.310546875
 -8.859870911 -8.963718414 27.327114105
 -8.862466812 -8.956212997 27.343477249
 -8.864810944 -8.948368073 27.359622955
 -8.866899490 -8.940189362 27.375539780
 -8.868731499 -8.931681633 27.391216278
 -8.870305061 -8.922850609 27.406639099
 -8.871618271 -8.913702011 27.421798706
 -8.872670174 -8.904241562 27.436683655
 -8.873459816 -8.894475937 27.451282501
 -8.873985291 -8.884412766 27.465585709
 -8.874245644 -8.874057770 27.479581833
 -8.874240875 -8.863418579 27.493261337
 -8.873970032 -8.852501869 27.506612778
